id,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
13179,104,21,23,1003,cv,0.89,0,0
13180,74,20,23,1004,NW,0.89,0,0
13181,85,19,22,1004,NW,4.02,0,0
13182,55,19,22,1005,NW,7.15,0,0
13183,48,20,25,1005,NW,8.94,0,0
13184,46,19,27,1005,NW,10.73,0,0
13185,47,17,29,1005,NW,12.52,0,0
13186,36,16,31,1005,cv,0.89,0,0
13187,42,16,31,1004,NW,1.79,0,0
13188,36,16,33,1004,cv,0.89,0,0
13189,37,15,33,1003,SE,1.79,0,0
13190,40,13,34,1003,SE,4.92,0,0
13191,52,14,35,1002,cv,3.13,0,0
13192,71,16,34,1002,SE,1.79,0,0
13193,63,21,34,1002,SE,5.81,0,0
13194,88,21,33,1002,SE,8.94,0,0
13195,96,21,32,1002,SE,12.07,0,0
13196,73,16,32,1002,SE,16.09,0,0
13197,63,18,31,1003,SE,20.11,0,0
13198,61,18,30,1003,SE,25.03,0,0
13199,57,18,30,1002,SE,29.05,0,0
13200,65,19,29,1002,SE,33.07,0,0
13201,82,19,28,1001,SE,36.2,0,0
13202,86,19,28,1001,SE,40.22,0,0
13203,89,18,27,1001,SE,43.35,0,0
13204,67,17,27,1001,SE,46.48,0,0
13205,79,17,26,1001,SE,49.61,0,0
13206,95,18,26,1001,SE,52.74,0,0
13207,112,18,26,1000,SE,55.87,0,0
13208,105,18,27,1000,SE,59,0,0
13209,119,19,27,1000,SE,62.13,0,0
13210,134,19,27,1000,SE,63.92,0,0
13211,133,20,28,1000,SE,65.71,0,0
13212,144,19,29,1000,SE,67.5,0,0
13213,165,20,28,999,NE,3.13,0,0
13214,153,20,28,999,NW,4.02,0,0
13215,142,21,28,999,NW,7.15,0,0
13216,141,20,28,998,NE,1.79,0,0
13217,139,20,28,998,NE,3.58,0,0
13218,152,20,28,998,NE,5.37,0,0
13219,160,20,28,998,NE,7.16,0,0
13220,145,21,26,998,SE,0.89,0,0
13221,132,21,25,998,cv,0.89,0,0
13222,141,21,25,998,SE,0.89,0,0
13223,145,21,24,998,cv,0.89,0,0
13224,152,21,24,998,cv,1.34,0,0
13225,173,21,23,998,cv,2.23,0,0
13226,199,20,24,998,cv,3.12,0,0
13227,193,21,23,998,SE,0.89,0,0
13228,193,20,23,998,NE,0.89,0,0
13229,185,21,23,998,NE,1.78,0,0
13230,184,21,23,998,NE,2.67,0,0
13231,178,21,24,998,NE,3.56,0,0
13232,145,21,26,998,cv,0.89,0,0
13233,142,22,28,998,SE,1.79,0,0
13234,158,22,30,998,cv,0.89,0,0
13235,173,21,30,997,SE,1.79,0,0
13236,164,21,32,997,cv,1.79,0,0
13237,180,23,33,996,cv,3.58,0,0
13238,181,22,32,996,SE,4.92,0,0
13239,172,22,32,995,SE,9.84,0,0
13240,171,22,32,995,SE,13.86,0,0
13241,167,23,32,995,SE,18.78,0,0
13242,170,22,31,995,SE,23.7,0,0
13243,174,22,30,995,SE,26.83,0,0
13244,171,22,29,995,SE,28.62,0,0
13245,188,22,28,996,SE,29.51,0,0
13246,179,21,29,996,SE,34.43,0,0
13247,121,17,25,996,NW,4.92,0,0
13248,66,17,24,995,NE,1.79,0,0
13249,54,19,24,995,NW,3.13,0,0
13250,56,20,24,995,NE,1.79,0,1
13251,87,20,24,994,cv,0.89,0,2
13252,48,19,20,996,NW,7.15,0,3
13253,42,19,20,997,NW,12.07,0,0
13254,44,18,20,997,NW,16.09,0,0
13255,31,19,21,997,NE,3.13,0,0
13256,12,18,23,998,NW,4.02,0,0
13257,10,16,25,998,NW,8.04,0,0
13258,11,11,26,998,NW,16.09,0,0
13259,11,10,27,998,NW,24.14,0,0
13260,16,10,28,997,NW,29.95,0,0
13261,9,11,28,997,NW,35.76,0,0
13262,16,9,29,996,cv,4.02,0,0
13263,17,10,30,996,NW,4.92,0,0
13264,16,10,30,996,SE,3.13,0,0
13265,12,10,30,995,cv,3.13,0,0
13266,21,12,28,996,SE,4.02,0,0
13267,20,11,27,996,SE,8.04,0,0
13268,22,14,25,997,SE,9.83,0,0
13269,19,14,25,998,SE,11.62,0,0
13270,23,13,26,998,SE,14.75,0,0
13271,28,14,25,999,NW,7.15,0,0
13272,21,16,21,998,NE,1.79,0,1
13273,22,17,21,998,cv,0.89,0,0
13274,31,16,19,998,NE,1.79,0,0
13275,37,17,19,998,NE,2.68,0,0
13276,38,17,19,998,cv,0.89,0,0
13277,32,17,18,998,cv,1.78,0,0
13278,27,18,20,998,NW,1.79,0,0
13279,40,17,22,998,cv,0.89,0,0
13280,37,18,24,999,cv,1.78,0,0
13281,32,17,27,998,SE,1.79,0,0
13282,26,14,29,998,SE,4.92,0,0
13283,25,14,31,998,NW,5.81,0,0
13284,18,14,31,998,NW,9.83,0,0
13285,23,13,32,997,NW,16.98,0,0
13286,14,15,33,997,NW,24.13,0,0
13287,12,13,32,998,NW,31.28,0,0
13288,16,13,32,998,NW,38.43,0,0
13289,7,13,31,999,NW,44.24,0,0
13290,9,12,31,999,NW,51.39,0,0
13291,12,13,29,1000,NW,56.31,0,0
13292,16,14,26,1001,NW,60.33,0,0
13293,17,13,25,1002,NW,62.12,0,0
13294,17,13,25,1003,cv,0.89,0,0
13295,28,15,24,1003,NW,1.79,0,0
13296,18,14,22,1003,NW,4.92,0,0
13297,22,15,22,1003,SE,1.79,0,0
13298,34,15,20,1004,NE,3.13,0,0
13299,41,14,21,1004,cv,0.89,0,0
13300,21,14,21,1004,NW,0.89,0,0
13301,28,15,19,1005,NW,4.02,0,0
13302,25,16,20,1005,NW,7.15,0,0
13303,19,16,23,1006,NW,10.28,0,0
13304,14,15,25,1006,NW,12.07,0,0
13305,23,16,27,1006,NE,1.79,0,0
13306,18,15,29,1006,NW,1.79,0,0
13307,18,14,31,1006,cv,3.13,0,0
13308,12,16,33,1005,cv,4.92,0,0
13309,17,16,34,1004,SE,3.13,0,0
13310,14,14,34,1004,cv,1.79,0,0
13311,23,14,35,1003,SE,1.79,0,0
13312,18,15,35,1003,SE,5.81,0,0
13313,19,15,33,1003,SE,10.73,0,0
13314,21,14,33,1003,SE,14.75,0,0
13315,18,14,31,1004,SE,17.88,0,0
13316,23,15,29,1004,SE,19.67,0,0
13317,25,16,28,1005,SE,21.46,0,0
13318,29,16,26,1005,SE,22.35,0,0
13319,28,17,25,1006,SE,23.24,0,0
13320,42,17,25,1006,cv,0.89,0,0
13321,53,18,25,1006,SE,1.79,0,0
13322,57,18,24,1006,SE,3.58,0,0
13323,62,19,24,1006,SE,5.37,0,0
13324,80,19,24,1006,cv,0.89,0,0
13325,100,19,24,1006,SE,3.13,0,0
13326,93,18,24,1007,SE,6.26,0,0
13327,82,18,24,1007,SE,8.05,0,0
13328,79,19,26,1008,SE,9.84,0,0
13329,83,19,27,1008,SE,11.63,0,0
13330,75,20,29,1008,cv,1.79,0,0
13331,88,19,29,1008,SE,1.79,0,0
13332,90,20,30,1007,cv,0.89,0,0
13333,90,20,31,1006,cv,2.68,0,0
13334,79,19,32,1006,SE,1.79,0,0
13335,89,21,31,1005,SE,6.71,0,0
13336,87,20,30,1005,SE,10.73,0,0
13337,91,20,31,1006,SE,13.86,0,0
13338,73,19,30,1006,SE,16.99,0,0
13339,66,19,29,1005,SE,20.12,0,0
13340,72,20,27,1006,SE,21.01,0,0
13341,117,21,26,1007,cv,0.45,0,0
13342,111,21,26,1008,SE,3.13,0,0
13343,125,19,26,1008,SE,7.15,0,0
13344,146,22,25,1008,SE,10.28,0,0
13345,171,22,24,1008,SE,12.07,0,0
13346,185,22,23,1008,SE,12.96,0,0
13347,296,22,23,1008,cv,0.89,0,0
13348,275,22,23,1008,cv,1.78,0,0
13349,288,22,23,1008,SE,0.89,0,0
13350,298,23,23,1008,cv,0.45,0,0
13351,274,22,24,1008,cv,1.34,0,0
13352,281,22,24,1009,SE,3.13,0,0
13353,280,23,25,1009,SE,6.26,0,0
13354,249,23,27,1009,SE,9.39,0,0
13355,239,23,28,1008,SE,11.18,0,0
13356,218,23,30,1008,cv,1.79,0,0
13357,197,23,31,1007,SE,4.02,0,0
13358,154,22,32,1007,SE,8.04,0,0
13359,130,22,32,1006,SE,12.96,0,0
13360,122,21,32,1006,SE,16.98,0,0
13361,125,20,32,1005,SE,21,0,0
13362,118,22,31,1006,SE,24.13,0,0
13363,153,22,30,1007,SE,27.26,0,0
13364,132,21,29,1007,SE,30.39,0,0
13365,91,20,28,1008,SE,33.52,0,0
13366,102,19,27,1008,SE,37.54,0,0
13367,113,20,26,1008,SE,40.67,0,0
13368,112,20,26,1009,SE,44.69,0,0
13369,96,21,25,1009,SE,47.82,0,0
13370,107,22,24,1009,SE,50.95,0,0
13371,118,22,24,1009,cv,0.89,0,0
13372,105,22,24,1009,SE,1.79,0,0
13373,104,22,24,1009,cv,0.89,0,0
13374,107,22,23,1008,SE,3.13,0,0
13375,127,22,24,1009,SE,4.92,0,0
13376,128,22,25,1009,SE,8.05,0,0
13377,111,22,26,1009,SE,11.18,0,0
13378,126,22,26,1009,SE,12.97,0,0
13379,109,21,27,1009,SE,16.1,0,0
13380,108,21,29,1009,cv,1.79,0,0
13381,122,22,30,1008,SE,3.13,0,0
13382,112,21,30,1008,SE,6.26,0,0
13383,112,21,30,1008,SE,8.05,0,0
13384,100,21,30,1007,SE,11.18,0,0
13385,109,21,30,1006,SE,14.31,0,0
13386,99,20,30,1006,SE,17.44,0,0
13387,92,21,28,1006,SE,20.57,0,0
13388,113,21,27,1006,SE,21.46,0,0
13389,117,21,27,1006,cv,0.89,0,0
13390,117,22,27,1007,SE,3.13,0,0
13391,112,23,26,1008,SE,4.92,0,0
13392,120,23,26,1006,SE,9.84,0,1
13393,116,22,25,1006,SE,13.86,0,2
13394,87,22,24,1007,SE,16.99,0,0
13395,95,22,24,1006,SE,20.12,0,0
13396,92,22,24,1006,SE,23.25,0,0
13397,89,22,24,1006,SE,25.04,0,0
13398,102,22,23,1006,SE,28.17,0,0
13399,99,21,24,1006,SE,31.3,0,0
13400,97,22,24,1006,SE,33.09,0,0
13401,92,22,26,1006,SE,34.88,0,0
13402,91,22,27,1006,SE,38.01,0,0
13403,95,22,29,1006,cv,1.79,0,0
13404,95,22,29,1006,SE,3.13,0,0
13405,102,21,29,1005,cv,0.89,0,0
13406,103,21,31,1005,SE,1.79,0,0
13407,101,21,32,1004,SE,4.92,0,0
13408,89,22,32,1004,SE,8.05,0,0
13409,87,22,32,1004,SE,11.18,0,0
13410,84,21,31,1003,SE,14.31,0,0
13411,91,22,29,1004,SE,17.44,0,0
13412,91,22,28,1004,SE,19.23,0,0
13413,97,23,28,1005,SE,22.36,0,0
13414,93,23,27,1005,SE,26.38,0,0
13415,81,23,26,1005,SE,29.51,0,0
13416,80,22,25,1005,SE,32.64,0,0
13417,77,22,25,1005,SE,34.43,0,0
13418,80,21,24,1005,cv,0.89,0,0
13419,82,21,24,1005,cv,1.78,0,0
13420,85,21,23,1005,NE,0.89,0,0
13421,78,21,24,1006,SE,1.79,0,0
13422,90,21,24,1006,cv,0.89,0,0
13423,86,22,25,1006,SE,1.79,0,0
13424,94,22,26,1006,SE,3.58,0,0
13425,95,23,26,1006,SE,5.37,0,0
13426,125,23,27,1007,SE,7.16,0,0
13427,131,23,28,1007,cv,0.89,0,0
13428,135,23,30,1006,NE,1.79,0,0
13429,144,24,30,1005,cv,0.89,0,0
13430,144,23,30,1005,NW,1.79,0,0
13431,133,23,31,1004,cv,1.79,0,0
13432,132,22,32,1003,SE,3.13,0,0
13433,137,22,32,1003,cv,1.79,0,0
13434,141,23,29,1004,NE,3.13,0,0
13435,133,23,28,1004,SE,1.79,0,1
13436,94,22,27,1005,SE,3.58,0,0
13437,83,19,27,1006,SE,6.71,0,0
13438,71,20,23,1007,SE,13.86,0,0
13439,62,20,22,1008,SE,16.99,0,1
13440,44,20,21,1007,SE,18.78,0,2
13441,39,20,22,1008,SE,20.57,0,3
13442,42,19,21,1006,cv,1.79,0,4
13443,58,19,21,1007,NW,4.02,0,5
13444,59,21,22,1007,NW,8.04,0,0
13445,57,20,22,1007,NW,11.17,0,0
13446,59,20,22,1007,SE,1.79,0,0
13447,52,21,22,1007,SE,3.58,0,0
13448,64,21,23,1007,cv,0.89,0,0
13449,70,22,24,1007,NE,1.79,0,0
13450,66,21,26,1007,cv,0.89,0,0
13451,66,21,27,1007,cv,1.78,0,0
13452,70,21,28,1006,SE,1.79,0,0
13453,83,22,29,1006,SE,3.58,0,0
13454,103,22,29,1005,SE,8.5,0,0
13455,109,22,29,1005,SE,11.63,0,0
13456,91,22,29,1005,SE,15.65,0,0
13457,90,22,28,1005,SE,18.78,0,0
13458,88,21,28,1004,SE,21.91,0,0
13459,97,21,27,1004,SE,25.93,0,1
13460,107,21,26,1004,SE,27.72,0,0
13461,94,21,26,1004,SE,30.85,0,0
13462,74,21,26,1006,SE,32.64,0,0
13463,100,20,25,1006,SE,34.43,0,0
13464,72,19,26,1005,SE,37.56,0,0
13465,78,19,25,1006,SE,39.35,0,0
13466,80,20,23,1005,SE,41.14,0,0
13467,77,20,23,1005,SE,44.27,0,0
13468,86,20,23,1005,SE,47.4,0,0
13469,108,20,22,1005,SE,49.19,0,0
13470,90,20,22,1005,cv,0.89,0,0
13471,73,21,24,1006,cv,1.78,0,0
13472,71,20,25,1006,cv,2.67,0,0
13473,54,20,27,1006,cv,4.46,0,0
13474,52,18,28,1006,cv,5.35,0,0
13475,55,19,29,1006,cv,6.24,0,0
13476,69,19,29,1005,cv,9.37,0,0
13477,70,19,30,1004,SE,3.13,0,0
13478,87,21,30,1003,SE,6.26,0,0
13479,75,19,32,1003,SE,9.39,0,0
13480,84,21,31,1003,SE,12.52,0,0
13481,91,21,30,1003,SE,16.54,0,0
13482,90,21,30,1002,SE,19.67,0,0
13483,92,21,29,1002,SE,22.8,0,0
13484,96,21,28,1003,SE,24.59,0,0
13485,84,19,25,1004,NW,8.94,0,0
13486,37,20,24,1005,SE,7.15,0,1
13487,47,20,22,1004,SE,8.04,0,2
13488,48,20,21,1004,NW,3.13,0,3
13489,63,21,22,1004,SE,1.79,0,0
13490,67,21,22,1004,cv,0.89,0,0
13491,69,21,22,1004,NW,1.79,0,0
13492,71,21,22,1004,SE,0.89,0,0
13493,80,21,22,1004,cv,0.45,0,0
13494,82,21,22,1005,NW,1.79,0,0
13495,93,21,23,1005,NW,3.58,0,0
13496,97,21,24,1005,NW,5.37,0,0
13497,121,21,24,1006,cv,0.89,0,0
13498,137,22,26,1006,SE,1.79,0,0
13499,147,22,27,1005,cv,0.89,0,0
13500,166,22,27,1005,cv,2.68,0,0
13501,181,22,28,1004,cv,3.57,0,0
13502,186,23,27,1004,SE,1.79,0,0
13503,200,23,27,1003,SE,3.58,0,0
13504,75,20,23,1003,SE,9.39,0,1
13505,77,21,24,1003,SE,12.52,0,2
13506,87,20,24,1004,SE,14.31,0,0
13507,61,20,24,1004,SE,16.1,0,0
13508,75,20,24,1005,SE,19.23,0,0
13509,87,21,24,1005,cv,0.89,0,0
13510,93,21,23,1006,SE,1.79,0,0
13511,88,20,23,1006,NE,1.79,0,1
13512,117,19,22,1005,NW,1.79,0,0
13513,77,20,22,1005,NW,3.58,0,0
13514,61,20,22,1005,NW,4.47,0,0
13515,58,20,22,1005,NW,6.26,0,0
13516,54,20,22,1005,NW,8.05,0,0
13517,69,20,21,1006,NW,9.84,0,0
13518,62,20,22,1006,NW,11.63,0,0
13519,64,20,22,1006,NW,14.76,0,0
13520,74,20,23,1006,NW,16.55,0,0
13521,74,20,23,1006,cv,0.89,0,0
13522,69,21,25,1006,NW,1.79,0,0
13523,76,21,26,1006,cv,0.89,0,0
13524,101,22,27,1005,cv,2.68,0,0
13525,119,22,28,1005,SE,1.79,0,0
13526,127,21,29,1004,cv,0.89,0,0
13527,128,21,29,1004,cv,1.78,0,0
13528,128,20,29,1003,cv,2.67,0,0
13529,144,21,28,1003,NW,1.79,0,0
13530,142,21,28,1003,NW,5.81,0,0
13531,134,21,27,1003,NW,8.94,0,0
13532,149,20,27,1003,NW,12.96,0,0
13533,151,21,25,1003,cv,0.89,0,0
13534,160,22,25,1003,cv,1.34,0,0
13535,157,22,24,1004,cv,1.79,0,0
13536,165,22,26,1004,NW,3.13,0,0
13537,181,21,25,1003,NW,7.15,0,0
13538,174,21,24,1003,NW,8.04,0,0
13539,140,21,24,1002,NE,1.79,0,0
13540,126,21,24,1002,NW,0.89,0,0
13541,121,21,23,1003,NW,2.68,0,0
13542,130,22,23,1003,NW,4.47,0,0
13543,131,22,25,1003,cv,0.89,0,0
13544,140,23,26,1003,NW,1.79,0,0
13545,150,22,26,1003,NW,4.92,0,0
13546,117,22,27,1003,NE,4.02,0,0
13547,105,21,28,1003,NW,3.13,0,0
13548,66,21,28,1003,NW,4.92,0,0
13549,62,22,29,1002,NW,8.05,0,0
13550,68,22,29,1002,cv,0.89,0,0
13551,75,22,28,1001,SE,3.13,0,0
13552,73,22,28,1001,SE,4.92,0,0
13553,72,21,29,1001,SE,6.71,0,0
13554,65,22,27,1001,SE,8.5,0,0
13555,79,22,27,1001,SE,11.63,0,0
13556,83,22,25,1001,SE,15.65,0,1
13557,50,21,24,1002,SE,17.44,0,0
13558,44,22,24,1002,cv,0.89,0,0
13559,45,22,24,1002,cv,1.78,0,0
13560,51,21,23,1002,cv,2.67,0,0
13561,57,22,23,1002,SE,3.13,0,1
13562,53,22,23,1002,SE,4.02,0,2
13563,27,22,22,1002,SE,7.15,0,3
13564,21,21,21,1002,SE,10.28,0,5
13565,28,21,21,1002,cv,0.89,0,6
13566,16,21,21,1003,cv,1.78,0,7
13567,10,21,22,1003,NW,1.79,0,8
13568,13,22,22,1003,NW,4.92,0,9
13569,14,22,23,1003,NW,8.05,0,0
13570,11,22,23,1003,NW,11.18,0,0
13571,26,22,24,1003,NW,15.2,0,0
13572,24,22,25,1003,cv,0.89,0,0
13573,21,22,25,1003,SE,4.02,0,0
13574,14,23,24,1002,SE,7.15,0,0
13575,47,23,25,1002,SE,10.28,0,0
13576,58,23,26,1002,SE,13.41,0,0
13577,61,22,26,1002,SE,16.54,0,0
13578,65,22,26,1002,SE,19.67,0,0
13579,56,22,25,1003,SE,21.46,0,0
13580,63,22,23,1003,NE,0.89,0,0
13581,80,22,23,1003,SE,0.89,0,0
13582,84,22,23,1003,NE,1.79,0,0
13583,116,22,23,1003,cv,0.89,0,1
13584,100,22,23,1003,SE,0.89,0,0
13585,107,22,23,1003,NW,0.89,0,0
13586,86,22,23,1003,SE,1.79,0,0
13587,87,22,23,1003,cv,0.89,0,0
13588,89,22,23,1003,NE,0.89,0,0
13589,83,22,23,1003,cv,0.89,0,0
13590,77,23,23,1003,cv,1.78,0,0
13591,65,23,24,1003,NE,1.79,0,0
13592,83,23,24,1003,SE,1.79,0,0
13593,103,23,24,1003,SE,3.58,0,1
13594,90,22,25,1004,SE,5.37,0,2
13595,92,23,25,1004,cv,0.89,0,3
13596,95,23,27,1003,cv,1.78,0,0
13597,111,24,29,1003,cv,3.57,0,0
13598,112,23,28,1002,SE,4.02,0,0
13599,87,23,28,1002,SE,8.04,0,0
13600,88,23,28,1002,SE,13.85,0,0
13601,88,24,28,1001,SE,17.87,0,0
13602,86,23,27,1001,SE,21.89,0,0
13603,78,24,26,1002,SE,25.02,0,0
13604,75,23,25,1002,SE,28.15,0,0
13605,91,23,25,1003,SE,31.28,0,0
13606,91,23,25,1003,SE,33.07,0,0
13607,106,23,25,1003,SE,34.86,0,0
13608,94,23,25,1004,SE,36.65,0,1
13609,118,23,24,1003,SE,39.78,0,0
13610,129,23,24,1003,SE,42.91,0,1
13611,116,23,24,1003,SE,46.04,0,0
13612,119,22,23,1003,SE,49.17,0,0
13613,118,22,23,1003,SE,52.3,0,0
13614,65,22,23,1004,SE,54.09,0,0
13615,59,23,23,1004,SE,55.88,0,0
13616,74,23,24,1004,SE,57.67,0,0
13617,111,23,24,1004,SE,59.46,0,0
13618,146,23,25,1004,SE,61.25,0,0
13619,155,24,26,1004,SE,63.04,0,0
13620,161,24,27,1003,SE,64.83,0,0
13621,170,24,28,1003,cv,0.89,0,0
13622,189,25,28,1002,SE,1.79,0,0
13623,196,25,29,1002,SE,3.58,0,0
13624,203,25,28,1001,SE,6.71,0,0
13625,211,25,28,1001,SE,9.84,0,0
13626,230,25,28,1001,SE,11.63,0,0
13627,256,25,27,1002,SE,13.42,0,0
13628,271,25,27,1002,cv,0.89,0,0
13629,291,25,27,1003,SE,1.79,0,0
13630,271,25,27,1003,SE,3.58,0,0
13631,273,25,26,1003,SE,5.37,0,0
13632,261,25,26,1003,NE,0.89,0,0
13633,296,25,26,1002,cv,0.89,0,0
13634,321,25,26,1002,cv,1.78,0,0
13635,290,25,26,1002,cv,2.67,0,0
13636,288,25,26,1002,NE,0.89,0,0
13637,293,25,26,1003,cv,0.89,0,0
13638,307,25,26,1003,cv,1.78,0,0
13639,335,25,26,1003,cv,2.67,0,0
13640,330,25,26,1004,SE,1.79,0,0
13641,334,26,27,1003,cv,0.89,0,0
13642,334,26,28,1003,SE,1.79,0,0
13643,336,26,29,1003,cv,0.89,0,0
13644,302,26,30,1003,SE,1.79,0,0
13645,308,26,30,1003,cv,0.89,0,0
13646,299,27,31,1002,SE,1.79,0,0
13647,293,27,32,1002,SE,3.58,0,0
13648,269,27,33,1001,SE,5.37,0,0
13649,206,28,32,1001,cv,0.89,0,0
13650,223,28,31,1001,SE,1.79,0,0
13651,235,28,31,1001,SE,3.58,0,0
13652,244,28,30,1002,SE,5.37,0,0
13653,237,27,29,1002,SE,7.16,0,0
13654,277,27,29,1003,SE,8.05,0,0
13655,300,27,29,1003,SE,9.84,0,0
13656,361,27,28,1002,SE,12.97,0,0
13657,325,27,28,1002,SE,16.1,0,0
13658,330,26,27,1002,SE,19.23,0,0
13659,354,26,27,1002,SE,21.02,0,0
13660,321,26,27,1002,SE,22.81,0,0
13661,383,26,27,1003,cv,0.89,0,0
13662,355,26,27,1003,SE,3.13,0,0
13663,354,26,27,1003,cv,0.89,0,0
13664,375,26,28,1003,SE,3.13,0,0
13665,390,26,28,1003,SE,6.26,0,0
13666,376,27,30,1003,SE,9.39,0,0
13667,356,27,31,1003,cv,0.89,0,0
13668,375,27,31,1002,SE,1.79,0,0
13669,337,28,32,1002,SE,4.92,0,0
13670,310,28,32,1000,SE,8.05,0,0
13671,127,24,30,1001,NW,8.05,0,1
13672,38,24,27,1000,NW,11.18,0,0
13673,62,25,28,1000,NW,15.2,0,0
13674,49,24,25,1000,NW,21.01,0,3
13675,59,24,25,1000,NW,24.14,0,5
13676,53,24,24,1000,NE,3.13,0,7
13677,51,23,24,1001,NE,4.92,0,9
13678,23,24,24,1001,NW,3.13,0,10
13679,19,24,24,1000,NW,4.92,0,11
13680,20,23,24,1000,cv,0.89,0,12
13681,32,24,24,1000,cv,1.78,0,0
13682,31,24,24,999,cv,2.67,0,1
13683,40,23,24,999,cv,3.56,0,2
13684,41,23,24,999,SE,1.79,0,3
13685,38,23,24,999,cv,0.89,0,0
13686,31,23,24,999,SE,0.89,0,0
13687,38,23,24,1000,cv,0.89,0,0
13688,57,24,24,1000,cv,1.78,0,0
13689,58,24,25,999,cv,2.67,0,0
13690,64,24,25,999,cv,3.56,0,1
13691,56,24,25,999,NE,1.79,0,0
13692,48,24,25,999,SE,1.79,0,1
13693,41,24,25,999,NW,3.13,0,2
13694,27,24,27,999,NW,6.26,0,0
13695,34,24,28,998,NE,1.79,0,0
13696,29,25,29,998,NE,3.58,0,0
13697,34,25,30,998,NE,5.37,0,0
13698,40,25,29,998,SE,1.79,0,0
13699,40,25,28,998,SE,3.58,0,0
13700,63,25,26,999,SE,4.47,0,0
13701,111,24,25,999,cv,0.89,0,0
13702,118,24,25,999,NE,0.89,0,0
13703,84,24,25,999,NE,1.78,0,0
13704,85,24,24,1000,cv,0.89,0,0
13705,100,23,23,1000,NE,1.79,0,0
13706,102,24,24,1000,NW,0.89,0,0
13707,80,24,24,999,cv,0.89,0,0
13708,73,22,23,1000,NW,0.89,0,0
13709,47,22,22,1000,NW,2.68,0,0
13710,38,23,23,1000,NW,4.47,0,0
13711,39,24,25,1001,cv,0.45,0,0
13712,25,23,26,1001,NW,3.13,0,0
13713,24,23,28,1001,NE,1.79,0,0
13714,22,22,29,1001,NW,3.13,0,0
13715,24,20,30,1001,NE,1.79,0,0
13716,23,20,32,1000,cv,0.89,0,0
13717,30,21,32,1000,NE,1.79,0,0
13718,36,22,33,999,SE,1.79,0,0
13719,45,22,33,999,SE,4.92,0,0
13720,42,22,33,998,SE,8.94,0,0
13721,33,23,33,998,SE,12.07,0,0
13722,35,23,32,998,SE,16.09,0,0
13723,55,24,30,998,SE,19.22,0,0
13724,60,24,29,999,SE,21.01,0,0
13725,60,25,28,1000,SE,22.8,0,0
13726,56,24,28,999,SE,25.93,0,0
13727,70,23,27,1001,SE,33.98,0,1
13728,32,23,24,1002,NE,3.13,0,2
13729,37,23,23,1002,SE,3.13,0,3
13730,39,23,23,1001,NE,1.79,0,0
13731,61,22,23,1001,NE,3.58,0,1
13732,53,22,23,1001,NW,1.79,0,0
13733,48,22,23,1001,NW,5.81,0,0
13734,40,22,23,1001,NW,7.6,0,0
13735,37,22,23,1002,cv,0.89,0,0
13736,42,23,25,1003,cv,1.78,0,0
13737,51,23,27,1003,cv,2.67,0,0
13738,68,24,27,1003,SE,1.79,0,0
13739,77,24,28,1002,SE,3.58,0,0
13740,88,24,28,1002,SE,6.71,0,0
13741,72,24,29,1002,SE,9.84,0,0
13742,65,25,29,1002,SE,13.86,0,0
13743,67,24,29,1002,SE,17.88,0,0
13744,55,24,29,1002,SE,21.01,0,0
13745,62,24,29,1002,SE,24.14,0,0
13746,73,23,29,1002,SE,28.16,0,0
13747,84,23,28,1002,SE,31.29,0,0
13748,90,24,27,1002,SE,32.18,0,0
13749,102,24,27,1003,SE,33.07,0,0
13750,93,24,27,1004,SE,33.96,0,0
13751,99,25,27,1004,SE,34.85,0,0
13752,116,24,27,1004,SE,37.98,0,0
13753,151,23,26,1004,SE,39.77,0,0
13754,171,24,26,1004,SE,42.9,0,0
13755,179,24,25,1004,SE,44.69,0,0
13756,183,24,25,1004,SE,46.48,0,0
13757,190,24,25,1004,SE,48.27,0,0
13758,202,24,25,1004,SE,50.06,0,0
13759,209,24,25,1005,SE,53.19,0,0
13760,226,24,26,1005,SE,54.98,0,0
13761,220,25,27,1005,cv,0.89,0,0
13762,218,25,28,1006,SE,3.13,0,0
13763,201,25,28,1006,SE,4.92,0,0
13764,201,26,30,1006,cv,1.79,0,0
13765,213,25,31,1005,cv,3.58,0,0
13766,210,26,31,1005,SE,1.79,0,0
13767,233,26,31,1004,SE,5.81,0,0
13768,215,26,31,1005,SE,8.94,0,0
13769,184,27,30,1004,SE,12.07,0,0
13770,186,27,30,1004,SE,13.86,0,0
13771,187,27,30,1005,SE,15.65,0,0
13772,209,27,29,1005,SE,17.44,0,0
13773,238,27,28,1006,SE,19.23,0,0
13774,259,27,28,1006,SE,21.02,0,0
13775,269,27,27,1007,cv,0.89,0,0
13776,286,26,27,1006,SE,1.79,0,0
13777,311,26,27,1006,SE,4.92,0,0
13778,306,26,27,1006,cv,0.89,0,0
13779,307,25,26,1006,SE,1.79,0,0
13780,313,25,26,1006,cv,0.89,0,0
13781,300,25,26,1006,SE,1.79,0,0
13782,284,25,26,1006,NE,0.89,0,0
13783,273,25,26,1005,SE,1.79,0,0
13784,264,26,26,1006,SE,3.58,0,0
13785,88,22,23,1007,NW,7.15,0,1
13786,50,22,23,1008,NW,11.17,0,2
13787,49,22,24,1007,NE,4.02,0,3
13788,42,23,24,1007,NW,3.13,0,4
13789,43,23,25,1007,NW,4.92,0,5
13790,32,22,25,1007,NW,12.07,0,6
